"ID","asset_Name","asset_SerialNumber","asset_PartNumber","asset_PurchasingProject","asset_AcquiredDate","asset_CEHAssetNumber","asset_PurchaseOrderNumber","asset_PurchaseOrderDate","asset_POAttachments","asset_PurchasePrice","asset_ProjectManager","asset_RetiredDate","asset_CurrentCondition","asset_Obsolete","asset_Contract_Required","asset_Instrument_Type","asset_ContractorID","asset_Contractor","asset_Site","asset_PM_ID","asset_Description","asset_Quantity","asset_Type","asset_Make","asset_Model","asset_Version","asset_Firmware","asset_Software","asset_Calibration_Interval","asset_Calibration_Requirements","asset_Manufacture","asset_Manufacture_Date","asset_Height","asset_Depth","asset_Canopy_Height","asset_Test","asset_Alias","asset_Keywords","asset_Routine_Maintenance","asset_Comments","asset_Specialist_training_or_other_requirements"
739,SDM-CD16S DC control module ,"1954",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,Part of Eddy covariance sys,1,Fixed,USA,Campbell Scientific,,,,,,,,,,,,,,,,
740,SDM-CD16S DC control module ,"1953",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,Part of Eddy covariance sys,1,Fixed,USA,Campbell Scientific,,,,,,,,,,,,,,,,
741,SDM-CD16S DC control module ,"1964",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,1,Fixed,USA,SDM-CD16S,,,,,,Campbell Scientific,,,,,,,,,,
742,SI-411 Digital STD FOV Radiometer,"10381","010977","09191",2025-05-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,708.9,,,Excellent,,false,,,,Wallingford,,Item 010977,1,Fixed,USA,SI-411_SS,,,,,,Apogee Instruments,2025-03-05 00:00:00.000,,,,,,,,,
743,SI-411 Digital STD FOV Radiometer,"10382","010977","09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,708.9,,,Excellent,,false,,,,Wallingford,,Item 010978,1,Fixed,USA,SI-411_SS,,,,,,Apogee Instruments,2025-03-05 00:00:00.000,,,,,,,,,
744,SI-411 Digital STD FOV Radiometer,"10384","010977","09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,708.9,,,Excellent,,false,,,,Wallingford,,Item 010979,1,Fixed,USA,SI-411_SS,,,,,,Apogee Instruments,2025-03-05 00:00:00.000,,,,,,,,,
745,SI-411 Digital STD FOV Radiometer,"10383","010977","09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,708.9,,,Excellent,,false,,,,Wallingford,,Item 010980,1,Fixed,USA,SI-411_SS,,,,,,Apogee Instruments,2025-03-05 00:00:00.000,,,,,,,,,
746,SoilVUE10 Soil Moist0.5M 6 SENS 10M CAB,"3894","33250","09191",2025-05-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,1311.98,,,Excellent,,false,,,,Wallingford,,Item-009665-0101,1,Fixed,USA,Soilvue10 0.5M,,,,,,Campbell Scientific,,,,,,,,,,
747,SoilVUE10 Soil Moist0.5M 6 SENS 10M CAB,"4214","33250","09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,1311.98,,,Excellent,,false,,,,Wallingford,,Item-009665-0101,1,Fixed,USA,Soilvue10 0.5M,,,,,,Campbell Scientific,,,,,,,,,,
748,SoilVUE10 Soil Moist0.5M 6 SENS 10M CAB,"4218","33250","09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,1311.98,,,Excellent,,false,,,,Wallingford,,Item-009665-0101,1,Fixed,USA,Soilvue10 0.5M,,,,,,Campbell Scientific,,,,,,,,,,
749,SoilVUE10 Soil Moist0.5M 6 SENS 10M CAB,"4216","33250","09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,1311.98,,,Excellent,,false,,,,Wallingford,,Item-009665-0101,1,Fixed,USA,Soilvue10 0.5M,,,,,,Campbell Scientific,,,,,,,,,,
750,Sonic Anemometer,"2630",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,Part of Eddy covariance sys,1,Fixed,USA,Campbell Scientific,,,,,,Campbell Scientific,,,,,,,,,,
751,Sonic Anemometer Head,"2623",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,1,Fixed,USA,,,,,,,Campbell Scientific,,,,,,,,,,
752,Sonic Anemometer Head,"2629",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,1,Fixed,USA,,,,,,,Campbell Scientific,,,,,,,,,,
753,Sub EC155 Heated Vortex Filter ,,"32203","09191",2025-05-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,2,Fixed,USA,,,,,,,Campbell Scientific,,,,,,,,,,
754,Sub EC155 Heated Vortex Filter ,,"32203","09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,2,Fixed,USA,,,,,,,Campbell Scientific,,,,,,,,,,
755,Sub EC155 Heated Vortex Filter ,,"32203","09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,2,Fixed,USA,,,,,,,Campbell Scientific,,,,,,,,,,
756,Sub EC155 Heated Vortex Filter ,,"32203","09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,2,Fixed,USA,,,,,,,Campbell Scientific,,,,,,,,,,
757,TEROS 22 WATER POTENTIAL & TEMPERATURE PROBE C/W 10 METRE CABLE,,"40093-P-LEN10","09191",2025-05-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,2533.0,,,Excellent,,false,,,,Wallingford,,Item-011588-010,10,Fixed,USA,,,,,,,Campbell Scientific,2025-04-08 00:00:00.000,,,,,,,,,
758,TEROS 22 WATER POTENTIAL & TEMPERATURE PROBE C/W 10 METRE CABLE,,"40093-P-LEN10","09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,2533.0,,,Excellent,,false,,,,Wallingford,,Item-011588-010,10,Fixed,USA,,,,,,,Campbell Scientific,2025-04-08 00:00:00.000,,,,,,,,,
759,TEROS 22 WATER POTENTIAL & TEMPERATURE PROBE C/W 10 METRE CABLE,,"40093-P-LEN10","09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,2533.0,,,Excellent,,false,,,,Wallingford,,Item-011588-010,10,Fixed,USA,,,,,,,Campbell Scientific,2025-04-08 00:00:00.000,,,,,,,,,
760,TEROS 22 WATER POTENTIAL & TEMPERATURE PROBE C/W 10 METRE CABLE,,"40093-P-LEN10","09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,2533.0,,,Excellent,,false,,,,Wallingford,,Item-011588-010,10,Fixed,USA,,,,,,,Campbell Scientific,2025-04-08 00:00:00.000,,,,,,,,,
761,TS-100 PORT ADAPTER & TA-001,,,"09191",2025-05-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,28.9,,,Excellent,,false,,,,Wallingford,,Item-009024-001,1,Fixed,USA,,,,,,,Apogee Instruments,2025-03-26 00:00:00.000,,,,,,,,,
762,TS-100 PORT ADAPTER & TA-001,,,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,28.9,,,Excellent,,false,,,,Wallingford,,Item-009024-001,1,Fixed,USA,,,,,,,Apogee Instruments,2025-03-26 00:00:00.000,,,,,,,,,
763,TS-100 PORT ADAPTER & TA-001,,,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,28.9,,,Excellent,,false,,,,Wallingford,,Item-009024-001,1,Fixed,USA,,,,,,,Apogee Instruments,2025-03-26 00:00:00.000,,,,,,,,,
764,TS-100 PORT ADAPTER & TA-001,,,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,28.9,,,Excellent,,false,,,,Wallingford,,Item-009024-001,1,Fixed,USA,,,,,,,Apogee Instruments,2025-03-26 00:00:00.000,,,,,,,,,
765,TS-100-SS APOGEE ASPIRATED RADIATION SHIELD C/W 5 M CABLE,"2915",,"09191",2025-05-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,284.75,,,Excellent,,false,,,,Wallingford,,Item-009840,1,Fixed,USA,,,,,,,Apogee Instruments,2022-11-28 00:00:00.000,,,,,,,,,
766,TS-100-SS APOGEE ASPIRATED RADIATION SHIELD C/W 5 M CABLE,"2922",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,284.75,,,Excellent,,false,,,,Wallingford,,Item-009840,1,Fixed,USA,,,,,,,Apogee Instruments,2022-11-28 00:00:00.000,,,,,,,,,
767,TS-100-SS APOGEE ASPIRATED RADIATION SHIELD C/W 5 M CABLE,"2925",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,284.75,,,Excellent,,false,,,,Wallingford,,Item-009840,1,Fixed,USA,,,,,,,Apogee Instruments,2022-11-28 00:00:00.000,,,,,,,,,
768,TS-100-SS APOGEE ASPIRATED RADIATION SHIELD C/W 5 M CABLE,"3508",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,284.75,,,Excellent,,false,,,,Wallingford,,Item-009840,1,Fixed,USA,,,,,,,Apogee Instruments,2022-11-28 00:00:00.000,,,,,,,,,
769,UK Magnetic Sticker & Headlamp Converters Pack,,,"09191",2025-05-27 00:00:00.000,,,,,8.99,,,Excellent,,false,,,,Wallingford,,,1,Consumable,Halfords,,,,,,,UK,,,,,,,,,,
770,Warning Triangle,,,"09191",2025-05-27 00:00:00.000,,,,,8.0,,,Excellent,,false,,,,Wallingford,,,1,Consumable,Halfords,,,,,,,UK,,,,,,,,,,
771,Super Watchdog HAT with UPS Battery Backupfor Raspberry Pi- Li-Ion,,SM-I-003,"09191",2025-06-10 00:00:00.000,,,,,37.86,,,Excellent,,false,Other,0,,Wallingford,0,Super Watchdog HAT with UPS Battery Backupfor Raspberry Pi- Li-Ion,5,,China,,,,,0,,,,,,,,,,,,
773,"10A VICTRON SMARTSOLAR MPPT75-10 - 75VOC, PVCHARGE CONTROLLER - 12V, 24V BATTERY",HQ2341C4WDZ,,"09191",2025-01-31 00:00:00.000,FDRI-F-REG-0125-001,"10022299",,,37.2,,,Excellent,,false,Regulator,0,,SE-SVTRP-01-WL,0,,1,Field site infrastructure,Victron,MPPT 75 10,,,,0,,,,,,,,,,,,
774,VICTRON SOLAR PANEL 215W-24V MONO1580X705X35MM SERIES 4B,"24202430442185611100",SPM042152402,"09191",2025-01-31 00:00:00.000,FDRI-F-SOL-0125-001,"10022299",,,96.0,,2025-01-31 00:00:00.000,Excellent,,false,,0,,SE-SVTRP-01-WL,0,,1,Field site infrastructure,Victron,"215V Solar Panel",,,,0,,,,,,,,Solar Panel,,,,
775,"12V VICTRON LITHIUM SUPERPACK LIFEPO4 12.8V100AH BATTERY WITH INTEGRATED BMS AND SAFETYSWITCH (HIGH CURRENT DISCHARGE VERSION)",HQ2415DDVCJ,,"09191",2025-01-31 00:00:00.000,FDRI-F-BAT-0125-001,"10022299",,,388.4,,,Excellent,,false,,0,,SE-SVTRP-01-WL,0,,0,Field site infrastructure,Victron,LITHIUM SUPERPACK LIFEPO4 12.8V100AH,,,,0,,,,,,,,Battery,,,,
776,Surfbee RTK BASE station (GPS only),,,"09191",2025-06-16 00:00:00.000,FDRI-M-SUR-0625-001,"20386",2024-12-06 00:00:00.000,,2640.0,,,Excellent,,false,Antenna,0,,Wallingford,0,,1,Mobile,,BY610,,,,0,,,,,,,,GMOUSE GNSS Antenna,,,Requires MPHARD to get RTK to ADCP,
777,MPCR5LEMO - Multiport cable RS5 GPS ADCP Lemo MPCR5LEMO - Multiport cable RS5 GPS ADCP Lemo connector,RS5L155,,"09191",2025-06-16 00:00:00.000,FDRI-M-SUR-0625-002,"20386",2024-12-06 00:00:00.000,,456.0,,,Excellent,,false,Other,0,,Wallingford,0,,1,Mobile,,MPCRS5LEMO,,,,0,,,2025-02-20 00:00:00.000,,,,,,,,price including VAT,
778,Fluke 376FC Clamp Meter,"67790723WS",,"09191",2025-05-13 00:00:00.000,FDRI-M-CLA-0525-001,,,,384.95,,,Excellent,,false,,0,,Wallingford,0,,1,Mobile,,,,,,0,,,,,,,,,,,,
779,Fluke 115 / TLK-225 Multimeter,"64712276WS",,"09191",2024-06-06 00:00:00.000,FDRI-M-MUL-0624-001,,,,,,,Excellent,,false,,0,,Wallingford,0,,1,Mobile,,,,,,0,,,,,,,,,,,,
780,SOLINST WATER LEVEL METER DIPTONE REEL MODEL 101 P7,"556946",,"09191",2025-05-29 00:00:00.000,FDRI-M-DIP-0525-001,,,,596.0,,,Excellent,,false,,0,,Wallingford,0,,1,Fixed,,,,,,0,,,,,,,,,,,,
781,Soil smart series_Soil VWC-EC_Temp Sensor,"19009015",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-001,"22456",2025-06-25 00:00:00.000,,212.0,,,Excellent,,false,Other,0,,Wallingford,0,,1,Field site infrastructure,US,,,,,0,,,,,,,,,,,,
782,Soil smart series_Soil VWC-EC_Temp Sensor,"19009072",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-002,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
783,Soil smart series_Soil VWC-EC_Temp Sensor,"19009016",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-003,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
784,Soil smart series_Soil VWC-EC_Temp Sensor,"19008900",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-004,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
785,Soil smart series_Soil VWC-EC_Temp Sensor,"19009074",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-005,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
786,Soil smart series_Soil VWC-EC_Temp Sensor,"19008719",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-006,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
787,Soil smart series_Soil VWC-EC_Temp Sensor,"19008718",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-007,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
788,Soil smart series_Soil VWC-EC_Temp Sensor,"19008813",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-008,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
789,Soil smart series_Soil VWC-EC_Temp Sensor,"19008790",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-009,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
790,Soil smart series_Soil VWC-EC_Temp Sensor,"19008788",TDR-305N.10,"09191",2025-06-20 00:00:00.000,FDRI_F_TDR-0625-010,"22456",2025-06-25 00:00:00.000,"",212.0,,,Excellent,,false,Other,0,"",Wallingford,0,"",1,Field site infrastructure,US,"","","","",0,"","",,"","","","","","","","",""
791,RainE LP,H2234B.0001,,"09191",2025-05-01 00:00:00.000,,,,,1239.75,,,Excellent,,false,Rain gauge,0,,SE-CARWE-01-WS,0,,1,Field site infrastructure,Lambrecht,RainE LP,,,,0,,,,,,,,RainE,,Cleaning of filter,,
792,HMP155,X1323793,,"09191",,,,,,,,,Excellent,,false,RH TA,0,,SE-CARWE-01-WS,0,,1,Field site infrastructure,Vaisala,HMP155,,,,0,,,,,,,,,,,,
793,"10A VICTRON SMARTSOLAR MPPT75-10 - 75VOC, PVCHARGE CONTROLLER - 12V, 24V BATTERY",HQ2341C2ZCH,,"09191",,,,,,,,,Excellent,,false,Regulator,0,,SE-CARWE-01-WS,0,,1,Field site infrastructure,Victron,MPPT 75 10,,,,0,,,,,,,,,,,,
794,TS100SS Fan Aspirated Screen,"3602",,"09191",,,,,,,,,Excellent,,false,Other,0,,SE-CARWE-01-WS,0,,1,Field site infrastructure,Apogee,TS100SS,,,,0,,,,,,,,Fan Aspirated Screen,,,,
795,CR1000XE,"70683",,"09191",,,,,,,,,Excellent,,false,Logger,0,,Bangor,0,,1,,,,,,,0,,,,,,,,,,,,
797,VICTRON SOLAR PANEL  MONO1580X705X35MM SERIES 4B,,,"09191",,,,,,,,,Excellent,,false,Power system,0,,SE-CARWE-01-WS,0,Solar panel mounted on A frame,1,Field site infrastructure,Victron,"215v Solar Panel",,,,0,,,,,,,,Solar Panel,,,,
798,Antenna,,,"09191",,,,,,,,,Excellent,,false,Antenna,0,,SE-CARWE-01-WS,0,,1,Field site infrastructure,,,,,,0,,,,"1.5m",,,,,,,,
799,Conexa Sim Card,"89444611503504499490",,"09191",,,,,,,,,Excellent,,false,Other,0,,SE-CARWE-01-WS,0,,1,Field site infrastructure,Wireless Logic,Conexa Sim Card,,,,0,,,,,,,,Sim Card,,,ICCID: 89444611503504499490,
800,Raspberry PI Camera East,,,"09191",2025-06-01 00:00:00.000,,,,,500.0,,,Excellent,,false,PhenoCam,0,,SE-CARWE-01-WS,0,"East Camera at site, facing west",1,Field site infrastructure,Raspberry Pi,"4B",,,,0,,,,"1.2m",,,,Pi Camera,,,,
801,Raspberry PI Camera West,,,"09191",,,,,,500.0,,,Excellent,,false,PhenoCam,0,,SE-CARWE-01-WS,0,"West camera at site, facing east",1,Field site infrastructure,Raspberry Pi,"4B",,,,0,,,,"1.2m",,"20cm",,Pi Camera,,,,
